date,hour,zone,device_id,power_kw_mean,power_kw_peak,voltage_v_mean,power_factor_mean,thd_pct_mean
2026-07-11,17,floor2,meter-floor2-01,49.065,53.64,229.845,0.94475,2.95
2026-07-11,17,serverroom,meter-server-01,50.84,53.73,230.4675,0.731,15.4925
2026-07-11,18,building,meter-main-01,47.150000000000006,51.0,230.13,0.94825,2.6925
2026-07-11,18,floor1,meter-floor1-01,52.88,54.84,228.845,0.86925,7.225
2026-07-11,18,floor2,meter-floor2-01,51.0075,52.92,230.3175,0.9455,3.0300000000000002
2026-07-11,18,serverroom,meter-server-01,51.0475,54.42,223.935,0.724,15.565000000000001
2026-07-11,19,building,meter-main-01,50.04,53.56,229.7625,0.94775,2.8525
2026-07-11,19,floor1,meter-floor1-01,54.574999999999996,66.74,229.4925,0.86675,8.0825
2026-07-11,19,floor2,meter-floor2-01,50.885,52.19,229.8025,0.9455,2.99
2026-07-11,19,serverroom,meter-server-01,66.8775,113.45,230.405,0.714,16.335
2026-07-11,20,building,meter-main-01,50.195,52.92,231.295,0.94275,2.8575
2026-07-11,20,floor1,meter-floor1-01,50.5125,53.31,229.955,0.87425,7.4925
2026-07-11,20,floor2,meter-floor2-01,50.7825,55.27,230.39249999999998,0.94275,2.66
2026-07-11,20,serverroom,meter-server-01,52.3825,53.93,229.305,0.72025,15.6475
2026-07-11,21,building,meter-main-01,51.8775,56.05,229.425,0.9512499999999999,2.6675
2026-07-11,21,floor1,meter-floor1-01,50.385,51.9,227.7075,0.8665,7.565
2026-07-11,21,floor2,meter-floor2-01,47.3625,49.73,230.6125,0.945,3.1100000000000003
2026-07-11,21,serverroom,meter-server-01,50.905,53.4,230.7275,0.72625,15.7475
2026-07-11,22,building,meter-main-01,49.035000000000004,54.42,229.885,0.94775,2.8475
2026-07-11,22,floor1,meter-floor1-01,50.3925,53.92,230.29,0.85475,7.35
2026-07-11,22,floor2,meter-floor2-01,50.9875,55.0,230.425,0.95475,2.86
2026-07-11,22,serverroom,meter-server-01,70.82249999999999,129.12,230.2475,0.72125,16.61
2026-07-11,23,building,meter-main-01,49.7825,52.63,229.23749999999998,0.9515,2.735
2026-07-11,23,floor1,meter-floor1-01,45.96,49.18,230.875,0.8565,7.8275
2026-07-11,23,floor2,meter-floor2-01,50.1075,52.93,229.59,0.952,3.315
2026-07-11,23,serverroom,meter-server-01,48.96,51.37,230.05,0.7184999999999999,15.5225
2026-07-12,0,building,meter-main-01,50.765,56.6,230.375,0.9502499999999999,2.855
2026-07-12,0,floor1,meter-floor1-01,47.7025,52.63,229.925,0.857,7.955
2026-07-12,0,floor2,meter-floor2-01,51.835,54.96,230.6975,0.955,2.865
2026-07-12,0,serverroom,meter-server-01,70.1925,132.86,230.01,0.7162499999999999,16.442500000000003
2026-07-12,1,building,meter-main-01,49.1525,50.92,231.4025,0.9512499999999999,2.8975
2026-07-12,1,floor1,meter-floor1-01,49.3,51.96,228.38,0.85875,7.89
2026-07-12,1,floor2,meter-floor2-01,49.7325,54.73,229.97250000000003,0.951,2.8449999999999998
2026-07-12,1,serverroom,meter-server-01,62.0175,94.11,229.86,0.7164999999999999,16.43
2026-07-12,2,building,meter-main-01,50.7375,54.2,228.405,0.9535,2.8049999999999997
2026-07-12,2,floor1,meter-floor1-01,58.3975,71.92,230.39,0.85475,9.26
2026-07-12,2,floor2,meter-floor2-01,51.06,53.55,229.625,0.94875,2.7275
2026-07-12,2,serverroom,meter-server-01,62.910000000000004,96.28,229.655,0.71575,16.4725
2026-07-12,3,building,meter-main-01,50.925,56.21,230.245,0.953,2.775
2026-07-12,3,floor1,meter-floor1-01,50.54,51.49,229.7225,0.861,7.8425
2026-07-12,3,floor2,meter-floor2-01,49.5575,56.49,229.9475,0.9535,2.7525
2026-07-12,3,serverroom,meter-server-01,50.6475,52.77,229.5325,0.7204999999999999,15.7125
2026-07-12,4,building,meter-main-01,46.6875,52.37,229.18,0.9430000000000001,2.785
2026-07-12,4,floor1,meter-floor1-01,50.7,54.68,231.14249999999998,0.859,8.2025
2026-07-12,4,floor2,meter-floor2-01,49.91,54.07,229.01,0.957,2.6875
2026-07-12,4,serverroom,meter-server-01,66.0475,117.08,230.0025,0.7164999999999999,16.355
2026-07-12,5,building,meter-main-01,48.7825,51.37,230.42249999999999,0.9544999999999999,2.71
2026-07-12,5,floor1,meter-floor1-01,51.9825,55.52,229.42249999999999,0.855,7.9975000000000005
2026-07-12,5,floor2,meter-floor2-01,49.045,51.07,229.19,0.9435,2.9
2026-07-12,5,serverroom,meter-server-01,66.71,117.91,229.9975,0.715,16.43
2026-07-12,6,building,meter-main-01,48.93,51.0,229.57,0.94475,2.8975
2026-07-12,6,floor1,meter-floor1-01,52.0925,59.2,229.835,0.85125,8.127500000000001
2026-07-12,6,floor2,meter-floor2-01,49.677499999999995,53.62,230.255,0.949,2.8274999999999997
2026-07-12,6,serverroom,meter-server-01,85.4325,116.39,225.63,0.726,17.4425
2026-07-12,7,building,meter-main-01,51.275,56.33,229.7575,0.948,2.6925
2026-07-12,7,floor1,meter-floor1-01,58.352500000000006,82.15,230.3975,0.8565,9.1125
2026-07-12,7,floor2,meter-floor2-01,49.480000000000004,51.81,230.2175,0.95375,2.8
2026-07-12,7,serverroom,meter-server-01,51.07,53.2,227.19,0.715,15.655000000000001
2026-07-12,8,building,meter-main-01,48.957499999999996,53.66,230.335,0.9535,2.83
2026-07-12,8,floor1,meter-floor1-01,50.1225,50.78,230.1475,0.84675,8.45
2026-07-12,8,floor2,meter-floor2-01,50.7175,52.69,230.975,0.9415,2.725
2026-07-12,8,serverroom,meter-server-01,66.9325,123.0,225.3125,0.7195,16.685000000000002
2026-07-12,9,building,meter-main-01,49.932500000000005,52.47,230.54,0.9515,2.77
2026-07-12,9,floor1,meter-floor1-01,53.4775,71.52,228.2625,0.848,8.93
2026-07-12,9,floor2,meter-floor2-01,50.6225,55.57,230.785,0.958,2.8225
2026-07-12,9,serverroom,meter-server-01,46.725,51.98,230.395,0.72375,15.8025
2026-07-12,10,building,meter-main-01,51.18,57.05,229.5525,0.9472499999999999,2.7600000000000002
2026-07-12,10,floor1,meter-floor1-01,48.6575,50.44,230.2625,0.858,8.27
2026-07-12,10,floor2,meter-floor2-01,48.205,50.56,229.61,0.95,2.9125
2026-07-12,10,serverroom,meter-server-01,64.17,110.57,229.29500000000002,0.71175,16.6525
2026-07-12,11,building,meter-main-01,47.03,52.64,229.31,0.95575,2.83
2026-07-12,11,floor1,meter-floor1-01,48.475,49.29,229.0,0.851,8.350000000000001
2026-07-12,11,floor2,meter-floor2-01,48.665,51.06,229.6875,0.95175,2.8099999999999996
2026-07-12,11,serverroom,meter-server-01,89.215,123.21,231.0475,0.721,18.1
2026-07-12,12,building,meter-main-01,50.6325,53.2,229.59,0.94275,2.875
2026-07-12,12,floor1,meter-floor1-01,49.6775,53.18,227.5675,0.84425,8.4675
2026-07-12,12,floor2,meter-floor2-01,49.705,51.01,230.5525,0.9464999999999999,2.7675
2026-07-12,12,serverroom,meter-server-01,50.86,53.53,227.765,0.71775,15.7775
2026-07-12,13,building,meter-main-01,47.5725,49.48,230.29500000000002,0.95075,2.95
2026-07-12,13,floor1,meter-floor1-01,56.9625,74.13,230.16500000000002,0.85025,9.280000000000001
2026-07-12,13,floor2,meter-floor2-01,52.94,58.08,230.0275,0.949,2.6475
2026-07-12,13,serverroom,meter-server-01,63.2175,106.17,223.62,0.716,16.4725
2026-07-12,14,building,meter-main-01,49.0125,49.6,229.59,0.9524999999999999,3.0125
2026-07-12,14,floor1,meter-floor1-01,48.9125,53.43,230.7025,0.85875,8.6425
2026-07-12,14,floor2,meter-floor2-01,50.8625,53.31,230.94,0.9452499999999999,3.075
2026-07-12,14,serverroom,meter-server-01,48.79,50.87,225.05,0.71375,15.865
2026-07-12,15,building,meter-main-01,50.537499999999994,54.4,230.8025,0.95575,2.925
2026-07-12,15,floor1,meter-floor1-01,51.3525,52.15,227.7575,0.8414999999999999,8.625
2026-07-12,15,floor2,meter-floor2-01,47.8725,50.14,230.3075,0.948,2.98
2026-07-12,15,serverroom,meter-server-01,48.8525,50.69,226.43,0.71675,15.775
2026-07-12,16,building,meter-main-01,50.36,51.59,229.54500000000002,0.9504999999999999,2.8275
2026-07-12,16,floor1,meter-floor1-01,48.82,50.86,228.82999999999998,0.83975,8.82
2026-07-12,16,floor2,meter-floor2-01,50.2475,52.0,229.2825,0.94975,2.73
2026-07-12,16,serverroom,meter-server-01,83.5475,134.16,230.1825,0.71675,17.2625
2026-07-12,17,building,meter-main-01,50.295,54.93,229.3475,0.9575,2.975
2026-07-12,17,floor1,meter-floor1-01,50.7,54.59,229.665,0.84,8.8625
2026-07-12,17,floor2,meter-floor2-01,52.972500000000004,58.78,228.4075,0.9455,2.7075
2026-07-12,17,serverroom,meter-server-01,63.875,108.45,229.8175,0.7152499999999999,16.71
2026-07-12,18,building,meter-main-01,48.855000000000004,54.43,229.9925,0.9482499999999999,2.8075
2026-07-12,18,floor1,meter-floor1-01,49.58,52.58,229.1875,0.8365,8.945
2026-07-12,18,floor2,meter-floor2-01,49.285,51.44,229.3975,0.948,2.73
2026-07-12,18,serverroom,meter-server-01,48.32,51.26,229.9975,0.7215,16.2425
2026-07-12,19,building,meter-main-01,50.43,53.47,229.025,0.941,2.86
2026-07-12,19,floor1,meter-floor1-01,51.4775,54.53,231.0375,0.8394999999999999,9.0525
2026-07-12,19,floor2,meter-floor2-01,50.870000000000005,55.74,229.495,0.9495,2.6775
2026-07-12,19,serverroom,meter-server-01,49.082499999999996,50.93,231.295,0.72225,15.6775
2026-07-12,20,building,meter-main-01,48.6475,52.36,229.9925,0.9492499999999999,2.8725
2026-07-12,20,floor1,meter-floor1-01,48.56,49.12,225.9475,0.83975,8.975
2026-07-12,20,floor2,meter-floor2-01,48.5875,53.29,230.54250000000002,0.94775,2.9325
2026-07-12,20,serverroom,meter-server-01,65.1025,112.12,228.385,0.721,16.5875
2026-07-12,21,building,meter-main-01,50.7375,53.35,230.025,0.951,2.7800000000000002
2026-07-12,21,floor1,meter-floor1-01,52.989999999999995,67.57,229.2175,0.834,9.7875
2026-07-12,21,floor2,meter-floor2-01,47.0875,49.34,230.49,0.9380000000000001,2.865
2026-07-12,21,serverroom,meter-server-01,62.415,95.81,222.1125,0.7175,16.535
2026-07-12,22,building,meter-main-01,51.574999999999996,53.69,231.0525,0.9455,2.795
2026-07-12,22,floor1,meter-floor1-01,55.942499999999995,65.52,230.5575,0.8372499999999999,9.8375
2026-07-12,22,floor2,meter-floor2-01,48.785,54.13,229.1925,0.94875,2.75
2026-07-12,22,serverroom,meter-server-01,66.0475,114.56,229.63,0.70775,16.5775
2026-07-12,23,building,meter-main-01,50.745,52.4,232.0025,0.944,2.7024999999999997
2026-07-12,23,floor1,meter-floor1-01,50.6325,53.79,227.7425,0.83275,9.3225
2026-07-12,23,floor2,meter-floor2-01,49.0075,50.28,230.89249999999998,0.9555,2.6225
2026-07-12,23,serverroom,meter-server-01,48.7425,50.7,229.615,0.7162499999999999,15.7325
2026-07-13,0,building,meter-main-01,50.182500000000005,51.7,230.3375,0.9472499999999999,2.8325
2026-07-13,0,floor1,meter-floor1-01,61.0,85.64,227.565,0.824,10.2125
2026-07-13,0,floor2,meter-floor2-01,48.2575,52.97,229.81,0.95075,2.6875
2026-07-13,0,serverroom,meter-server-01,50.66,54.08,229.51,0.709,15.8725
2026-07-13,1,building,meter-main-01,49.8325,53.15,229.9375,0.9515,2.58
2026-07-13,1,floor1,meter-floor1-01,50.655,52.99,230.1,0.83,9.3075
2026-07-13,1,floor2,meter-floor2-01,53.6175,57.74,230.335,0.943,2.925
2026-07-13,1,serverroom,meter-server-01,49.25,51.56,230.47,0.7215,16.0075
2026-07-13,2,building,meter-main-01,51.615,53.38,230.175,0.943,2.9475
2026-07-13,2,floor1,meter-floor1-01,52.415,56.74,230.215,0.8325,9.2675
2026-07-13,2,floor2,meter-floor2-01,50.2375,51.35,229.055,0.9495,2.68
2026-07-13,2,serverroom,meter-server-01,51.19,58.01,229.795,0.7244999999999999,15.825
2026-07-13,3,building,meter-main-01,50.205,50.9,230.4675,0.9464999999999999,2.7600000000000002
2026-07-13,3,floor1,meter-floor1-01,48.66,51.07,229.6525,0.832,9.575
2026-07-13,3,floor2,meter-floor2-01,49.2,52.5,231.60500000000002,0.95275,2.78
2026-07-13,3,serverroom,meter-server-01,51.08,55.45,230.4525,0.708,15.8525
2026-07-13,4,building,meter-main-01,50.8875,53.34,228.9475,0.948,2.8125
2026-07-13,4,floor1,meter-floor1-01,52.7275,73.68,230.70499999999998,0.8174999999999999,10.3025
2026-07-13,4,floor2,meter-floor2-01,53.0925,56.72,229.52,0.9552499999999999,2.74
2026-07-13,4,serverroom,meter-server-01,72.78999999999999,127.95,230.745,0.7152499999999999,16.705
2026-07-13,5,building,meter-main-01,51.09,55.64,229.7475,0.93875,2.8725
2026-07-13,5,floor1,meter-floor1-01,49.6775,54.28,229.835,0.8294999999999999,9.7475
2026-07-13,5,floor2,meter-floor2-01,49.082499999999996,52.52,230.66,0.957,3.06
2026-07-13,5,serverroom,meter-server-01,49.8475,52.91,229.84,0.7142499999999999,15.7725
2026-07-13,6,building,meter-main-01,47.8775,51.18,229.5425,0.94025,2.76
2026-07-13,6,floor1,meter-floor1-01,49.955,58.57,228.32999999999998,0.828,9.6
2026-07-13,6,floor2,meter-floor2-01,49.987500000000004,51.59,230.0,0.94375,2.77
2026-07-13,6,serverroom,meter-server-01,51.0425,58.05,227.4175,0.7175,15.675
2026-07-13,7,building,meter-main-01,48.5025,49.1,230.92,0.95775,2.715
2026-07-13,7,floor1,meter-floor1-01,51.19,52.82,228.1375,0.82275,9.6225
2026-07-13,7,floor2,meter-floor2-01,48.34,51.04,230.38,0.9545,2.7525
2026-07-13,7,serverroom,meter-server-01,64.41749999999999,100.6,229.4475,0.7172499999999999,16.65
2026-07-13,8,building,meter-main-01,90.465,99.53,230.65,0.9542499999999999,2.82
2026-07-13,8,floor1,meter-floor1-01,90.4025,100.11,229.605,0.8254999999999999,9.8475
2026-07-13,8,floor2,meter-floor2-01,92.23,98.26,230.60250000000002,0.95775,2.8225
2026-07-13,8,serverroom,meter-server-01,90.02250000000001,97.15,230.7825,0.7164999999999999,15.91
2026-07-13,9,building,meter-main-01,107.725,112.13,229.1475,0.95575,2.6550000000000002
2026-07-13,9,floor1,meter-floor1-01,105.4575,112.3,230.64749999999998,0.82325,10.105
2026-07-13,9,floor2,meter-floor2-01,107.66749999999999,114.35,230.60500000000002,0.9552499999999999,2.735
2026-07-13,9,serverroom,meter-server-01,110.055,117.51,229.12,0.72475,15.692499999999999
2026-07-13,10,building,meter-main-01,121.7525,127.16,229.91,0.94825,2.6799999999999997
2026-07-13,10,floor1,meter-floor1-01,123.785,127.83,229.7225,0.8180000000000001,9.91
2026-07-13,10,floor2,meter-floor2-01,124.2975,128.72,228.79500000000002,0.94275,2.745
2026-07-13,10,serverroom,meter-server-01,124.53999999999999,131.65,229.715,0.7152499999999999,15.8775
2026-07-13,11,building,meter-main-01,138.7875,143.61,230.0575,0.95575,2.8049999999999997
2026-07-13,11,floor1,meter-floor1-01,133.635,140.95,230.5025,0.81425,10.2275
2026-07-13,11,floor2,meter-floor2-01,133.575,137.95,230.5175,0.9484999999999999,2.9050000000000002
2026-07-13,11,serverroom,meter-server-01,132.375,135.6,230.0375,0.717,16.2075
2026-07-13,12,building,meter-main-01,147.26749999999998,153.06,229.7875,0.945,2.655
2026-07-13,12,floor1,meter-floor1-01,141.3775,146.19,225.83,0.821,10.4175
2026-07-13,12,floor2,meter-floor2-01,146.67249999999999,150.1,229.3,0.944,2.9
2026-07-13,12,serverroom,meter-server-01,147.61,154.71,230.29,0.71775,16.0725
2026-07-13,13,building,meter-main-01,155.98000000000002,157.24,229.47,0.95175,2.7325
2026-07-13,13,floor1,meter-floor1-01,155.9375,158.83,229.72,0.8140000000000001,10.1875
2026-07-13,13,floor2,meter-floor2-01,156.05,159.19,230.15,0.9524999999999999,2.795
2026-07-13,13,serverroom,meter-server-01,153.8625,156.19,230.125,0.71925,16.065
2026-07-13,14,building,meter-main-01,161.4575,163.19,230.365,0.953,2.76
2026-07-13,14,floor1,meter-floor1-01,159.2975,161.09,226.92000000000002,0.81875,10.3975
2026-07-13,14,floor2,meter-floor2-01,159.125,161.35,230.5,0.94975,2.9575
2026-07-13,14,serverroom,meter-server-01,159.75,162.66,228.8725,0.72,16.009999999999998
2026-07-13,15,building,meter-main-01,161.48250000000002,166.33,228.535,0.9464999999999999,2.615
2026-07-13,15,floor1,meter-floor1-01,161.20250000000001,161.9,228.6275,0.81025,10.675
2026-07-13,15,floor2,meter-floor2-01,158.0475,160.87,230.8325,0.941,2.8600000000000003
2026-07-13,15,serverroom,meter-server-01,162.015,163.2,226.4025,0.721,15.89
2026-07-13,16,building,meter-main-01,156.43,162.89,230.125,0.9535,2.79
2026-07-13,16,floor1,meter-floor1-01,154.7725,163.96,229.7475,0.8067500000000001,10.36
2026-07-13,16,floor2,meter-floor2-01,157.72,161.16,229.8775,0.94325,2.7125
2026-07-13,16,serverroom,meter-server-01,157.005,159.76,226.0425,0.714,15.89
2026-07-13,17,building,meter-main-01,148.075,157.45,230.52,0.93975,2.9625
2026-07-13,17,floor1,meter-floor1-01,158.85,192.76,230.665,0.816,11.24
2026-07-13,17,floor2,meter-floor2-01,145.9375,149.73,228.67000000000002,0.9512499999999999,2.7625
2026-07-13,17,serverroom,meter-server-01,159.3825,195.4,228.925,0.7124999999999999,16.795
2026-07-13,18,building,meter-main-01,135.51,139.82,230.9525,0.9512499999999999,2.93
2026-07-13,18,floor1,meter-floor1-01,143.2025,162.94,227.47,0.8015000000000001,11.485
2026-07-13,18,floor2,meter-floor2-01,134.7275,144.79,230.765,0.95,2.9175
2026-07-13,18,serverroom,meter-server-01,135.9075,140.32,230.985,0.7112499999999999,15.807500000000001
2026-07-13,19,building,meter-main-01,49.325,52.35,229.45,0.94575,2.91
2026-07-13,19,floor1,meter-floor1-01,55.615,73.53,229.975,0.805,11.5725
2026-07-13,19,floor2,meter-floor2-01,48.75,54.13,229.6975,0.9502499999999999,2.8775
2026-07-13,19,serverroom,meter-server-01,50.69,52.75,230.935,0.70875,16.2525
2026-07-13,20,building,meter-main-01,49.485,50.14,228.17000000000002,0.9602499999999999,2.7825
2026-07-13,20,floor1,meter-floor1-01,50.9625,55.0,226.71,0.8055,10.8625
2026-07-13,20,floor2,meter-floor2-01,51.4325,56.24,230.26749999999998,0.949,2.9425
2026-07-13,20,serverroom,meter-server-01,56.94,75.7,225.275,0.7115,16.96
2026-07-13,21,building,meter-main-01,49.2325,51.94,229.45,0.9515,2.7875
2026-07-13,21,floor1,meter-floor1-01,51.417500000000004,53.67,230.73250000000002,0.8015,10.81
2026-07-13,21,floor2,meter-floor2-01,48.2225,50.34,230.075,0.95575,2.935
2026-07-13,21,serverroom,meter-server-01,49.6025,53.75,230.1125,0.7095,16.3775
2026-07-13,22,building,meter-main-01,51.932500000000005,55.53,230.9425,0.9515,2.7575
2026-07-13,22,floor1,meter-floor1-01,48.620000000000005,53.28,229.7225,0.7995000000000001,11.0475
2026-07-13,22,floor2,meter-floor2-01,48.379999999999995,53.18,229.9775,0.9532499999999999,2.69
2026-07-13,22,serverroom,meter-server-01,50.26,52.8,225.7925,0.7162499999999999,16.09
2026-07-13,23,building,meter-main-01,48.2875,51.55,230.3825,0.94975,2.615
2026-07-13,23,floor1,meter-floor1-01,47.957499999999996,49.5,230.0675,0.801,11.225
2026-07-13,23,floor2,meter-floor2-01,49.1,51.49,228.8425,0.9462499999999999,2.885
2026-07-13,23,serverroom,meter-server-01,70.865,133.94,226.105,0.7175,16.565
2026-07-14,0,building,meter-main-01,49.2625,51.89,230.2775,0.9502499999999999,2.7725
2026-07-14,0,floor1,meter-floor1-01,54.4925,69.13,230.5975,0.7985,12.0975
2026-07-14,0,floor2,meter-floor2-01,50.8675,54.86,230.2,0.9542499999999999,3.0324999999999998
2026-07-14,0,serverroom,meter-server-01,62.685,100.78,230.315,0.719,17.1525
2026-07-14,1,building,meter-main-01,49.8825,54.23,231.1425,0.94275,2.6925
2026-07-14,1,floor1,meter-floor1-01,50.8,55.65,230.8975,0.80475,11.395
2026-07-14,1,floor2,meter-floor2-01,49.4725,51.64,229.5225,0.95475,2.9450000000000003
2026-07-14,1,serverroom,meter-server-01,64.5575,114.34,229.5775,0.71275,16.9275
2026-07-14,2,building,meter-main-01,50.345,54.27,229.815,0.94325,2.6675
2026-07-14,2,floor1,meter-floor1-01,59.839999999999996,91.91,230.35250000000002,0.8005,11.915
2026-07-14,2,floor2,meter-floor2-01,48.095,48.8,230.57,0.95475,2.695
2026-07-14,2,serverroom,meter-server-01,48.730000000000004,50.52,230.655,0.719,16.1325
2026-07-14,3,building,meter-main-01,48.9475,51.73,230.04,0.9422499999999999,2.79
2026-07-14,3,floor1,meter-floor1-01,55.0075,74.98,228.565,0.805,12.36
2026-07-14,3,floor2,meter-floor2-01,50.9575,53.62,229.715,0.94775,3.005
2026-07-14,3,serverroom,meter-server-01,49.205,51.74,230.2825,0.7092499999999999,16.12
2026-07-14,4,building,meter-main-01,48.6625,50.66,229.8225,0.9455,2.675
2026-07-14,4,floor1,meter-floor1-01,47.6775,51.61,226.5625,0.80325,11.4175
2026-07-14,4,floor2,meter-floor2-01,52.9825,54.51,228.39499999999998,0.951,2.6225
2026-07-14,4,serverroom,meter-server-01,51.862500000000004,56.52,230.4025,0.713,16.03
2026-07-14,5,building,meter-main-01,50.0125,55.72,229.88,0.955,2.8475
2026-07-14,5,floor1,meter-floor1-01,49.05,52.75,228.355,0.80025,11.425
2026-07-14,5,floor2,meter-floor2-01,50.7525,51.78,230.265,0.953,2.7
2026-07-14,5,serverroom,meter-server-01,80.8625,108.58,230.555,0.7135,17.7675
2026-07-14,6,building,meter-main-01,51.620000000000005,55.22,229.365,0.9515,2.8825
2026-07-14,6,floor1,meter-floor1-01,57.510000000000005,71.98,229.15,0.789,12.17
2026-07-14,6,floor2,meter-floor2-01,51.73,54.3,230.385,0.958,2.86
2026-07-14,6,serverroom,meter-server-01,50.7775,51.8,223.915,0.7124999999999999,16.125
2026-07-14,7,building,meter-main-01,48.4825,50.58,229.4075,0.9482499999999999,2.8825000000000003
2026-07-14,7,floor1,meter-floor1-01,50.2825,51.55,227.32999999999998,0.7917500000000001,11.5775
2026-07-14,7,floor2,meter-floor2-01,51.3675,53.49,230.375,0.9450000000000001,2.6925
2026-07-14,7,serverroom,meter-server-01,62.385000000000005,94.4,230.365,0.7032499999999999,16.7475
2026-07-14,8,building,meter-main-01,91.625,95.69,229.1125,0.9455,2.8525
2026-07-14,8,floor1,meter-floor1-01,88.745,92.74,230.09,0.788,11.8125
2026-07-14,8,floor2,meter-floor2-01,90.445,98.61,230.9075,0.9444999999999999,3.075
2026-07-14,8,serverroom,meter-server-01,92.62,97.73,229.48,0.7184999999999999,16.240000000000002
2026-07-14,9,building,meter-main-01,106.29,109.81,229.755,0.94225,2.565
2026-07-14,9,floor1,meter-floor1-01,108.625,113.73,230.7925,0.7925,11.925
2026-07-14,9,floor2,meter-floor2-01,107.5575,111.99,229.98000000000002,0.9475,2.83
2026-07-14,9,serverroom,meter-server-01,116.05,148.64,230.43,0.71775,16.91
2026-07-14,10,building,meter-main-01,121.86,128.4,229.9675,0.956,2.7875
2026-07-14,10,floor1,meter-floor1-01,128.87,158.82,230.8975,0.795,12.7575
2026-07-14,10,floor2,meter-floor2-01,121.7975,125.43,229.23,0.95275,2.9025
2026-07-14,10,serverroom,meter-server-01,132.825,171.38,230.365,0.7122499999999999,16.7825
2026-07-14,11,building,meter-main-01,134.7225,141.3,229.51749999999998,0.95,2.78
2026-07-14,11,floor1,meter-floor1-01,135.1725,143.11,229.935,0.7875000000000001,12.192499999999999
2026-07-14,11,floor2,meter-floor2-01,135.6725,138.94,230.6675,0.95275,2.7075
2026-07-14,11,serverroom,meter-server-01,145.8125,173.81,229.905,0.713,16.905
2026-07-14,12,building,meter-main-01,146.64249999999998,151.1,230.845,0.951,2.8449999999999998
2026-07-14,12,floor1,meter-floor1-01,152.66,177.45,228.73250000000002,0.7845,12.6675
2026-07-14,12,floor2,meter-floor2-01,147.6925,150.8,230.175,0.95575,2.8325
2026-07-14,12,serverroom,meter-server-01,144.7975,148.74,229.39249999999998,0.7112499999999999,16.005
2026-07-14,13,building,meter-main-01,153.0825,160.88,229.305,0.9535,2.755
2026-07-14,13,floor1,meter-floor1-01,151.73250000000002,153.25,230.0625,0.78325,12.1175
2026-07-14,13,floor2,meter-floor2-01,153.2725,157.55,230.20250000000001,0.95275,2.795
2026-07-14,13,serverroom,meter-server-01,156.7225,158.48,230.31,0.71375,15.9925
2026-07-14,14,building,meter-main-01,159.64,164.35,229.67499999999998,0.9532499999999999,2.605
2026-07-14,14,floor1,meter-floor1-01,180.4325,204.37,227.85000000000002,0.7877500000000001,13.735
2026-07-14,14,floor2,meter-floor2-01,159.0075,160.92,230.05,0.96075,2.735
2026-07-14,14,serverroom,meter-server-01,159.4875,162.87,230.7225,0.712,16.182499999999997
2026-07-14,15,building,meter-main-01,160.05,162.75,230.15,0.9512499999999999,2.7925
2026-07-14,15,floor1,meter-floor1-01,160.7025,167.17,229.66,0.77725,12.67
2026-07-14,15,floor2,meter-floor2-01,161.10000000000002,162.43,230.2825,0.94775,2.835
2026-07-14,15,serverroom,meter-server-01,159.49,161.47,222.2075,0.713,16.1925
2026-07-14,16,building,meter-main-01,156.1,160.72,229.98,0.93875,2.5774999999999997
2026-07-14,16,floor1,meter-floor1-01,154.3125,158.21,230.805,0.781,12.3725
2026-07-14,16,floor2,meter-floor2-01,155.1175,160.18,230.4175,0.94875,2.7199999999999998
2026-07-14,16,serverroom,meter-server-01,171.065,215.54,218.7075,0.7152499999999999,16.8125
2026-07-14,17,building,meter-main-01,147.265,152.41,230.4075,0.9522499999999999,2.8125
2026-07-14,17,floor1,meter-floor1-01,152.435,160.89,229.9975,0.77275,12.594999999999999
2026-07-14,17,floor2,meter-floor2-01,150.6975,156.88,230.3025,0.9595,2.8325
2026-07-14,17,serverroom,meter-server-01,162.375,196.43,230.2025,0.7224999999999999,16.955000000000002
2026-07-14,18,building,meter-main-01,138.635,142.43,229.845,0.948,2.8425000000000002
2026-07-14,18,floor1,meter-floor1-01,136.465,146.26,228.9125,0.779,12.575
2026-07-14,18,floor2,meter-floor2-01,138.6375,143.77,229.6425,0.9524999999999999,2.9825
2026-07-14,18,serverroom,meter-server-01,152.33499999999998,197.98,229.0075,0.7135,16.8625
2026-07-14,19,building,meter-main-01,50.29,54.22,230.3875,0.9542499999999999,2.87
2026-07-14,19,floor1,meter-floor1-01,50.7725,52.1,230.1,0.764,12.65
2026-07-14,19,floor2,meter-floor2-01,47.5025,51.43,231.7,0.94625,2.6525
2026-07-14,19,serverroom,meter-server-01,70.56,127.91,228.9975,0.7284999999999999,17.104999999999997
2026-07-14,20,building,meter-main-01,48.135,51.92,229.2975,0.9445,2.885
2026-07-14,20,floor1,meter-floor1-01,49.8725,51.16,229.45,0.77,12.9175
2026-07-14,20,floor2,meter-floor2-01,51.595,53.27,230.11249999999998,0.94025,2.7475
2026-07-14,20,serverroom,meter-server-01,49.3725,50.94,228.4425,0.7084999999999999,16.1025
2026-07-14,21,building,meter-main-01,49.0725,52.39,231.85,0.94575,2.7875
2026-07-14,21,floor1,meter-floor1-01,51.36,52.92,228.5225,0.75825,13.0525
2026-07-14,21,floor2,meter-floor2-01,47.8925,49.81,230.525,0.9485,2.6025
2026-07-14,21,serverroom,meter-server-01,51.5325,55.21,230.9925,0.7084999999999999,16.1725
