date,hour,zone,device_id,occupancy_mean,occupancy_peak,desk_utilization_pct,booking_rate,ghost_bookings
2026-07-12,12,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-12,13,floor1,occ-floor1-01,1.0,1.0,0.0,0.0,0
2026-07-12,13,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-12,13,meetingA,occ-meeting-a,1.5,3.0,1.25,0.0,0
2026-07-12,13,meetingB,occ-meeting-b,1.0,1.0,1.25,0.0,0
2026-07-12,14,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-12,14,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-12,14,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-12,14,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-12,15,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-12,15,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-12,15,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-12,15,meetingB,occ-meeting-b,1.5,3.0,1.25,0.0,0
2026-07-12,16,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-12,16,floor2,occ-floor2-01,0.0,0.0,0.0,0.0,0
2026-07-12,16,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-12,16,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-12,17,floor1,occ-floor1-01,0.0,0.0,0.0,0.0,0
2026-07-12,17,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-12,17,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-12,17,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-12,18,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-12,18,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-12,18,meetingA,occ-meeting-a,2.0,2.0,0.0,0.0,0
2026-07-12,18,meetingB,occ-meeting-b,1.0,1.0,0.0,0.0,0
2026-07-12,19,floor1,occ-floor1-01,1.0,1.0,0.0,0.0,0
2026-07-12,19,floor2,occ-floor2-01,2.0,2.0,1.25,0.0,0
2026-07-12,19,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-12,19,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-12,20,floor1,occ-floor1-01,0.0,0.0,0.0,0.0,0
2026-07-12,20,floor2,occ-floor2-01,1.5,3.0,1.25,0.0,0
2026-07-12,20,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-12,20,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-12,21,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-12,21,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-12,21,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-12,21,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-12,22,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-12,22,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-12,22,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-12,22,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-12,23,floor1,occ-floor1-01,0.0,0.0,0.0,0.0,0
2026-07-12,23,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-12,23,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-12,23,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-13,0,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-13,0,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-13,0,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-13,0,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-13,1,floor1,occ-floor1-01,2.5,3.0,1.25,0.0,0
2026-07-13,1,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-13,1,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-13,1,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-13,2,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-13,2,floor2,occ-floor2-01,2.0,2.0,0.0,0.0,0
2026-07-13,2,meetingA,occ-meeting-a,2.0,3.0,1.25,0.0,0
2026-07-13,2,meetingB,occ-meeting-b,2.5,3.0,1.25,0.0,0
2026-07-13,3,floor1,occ-floor1-01,1.5,2.0,1.25,0.0,0
2026-07-13,3,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-13,3,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-13,3,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-13,4,floor1,occ-floor1-01,1.0,1.0,0.0,0.0,0
2026-07-13,4,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-13,4,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-13,4,meetingB,occ-meeting-b,2.0,2.0,0.0,0.0,0
2026-07-13,5,floor1,occ-floor1-01,2.0,2.0,1.25,0.0,0
2026-07-13,5,floor2,occ-floor2-01,1.0,1.0,0.0,0.0,0
2026-07-13,5,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-13,5,meetingB,occ-meeting-b,2.0,2.0,0.0,0.0,0
2026-07-13,6,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-13,6,floor2,occ-floor2-01,0.0,0.0,0.0,0.0,0
2026-07-13,6,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-13,6,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-13,7,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-13,7,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-13,7,meetingA,occ-meeting-a,1.5,2.0,1.25,0.0,0
2026-07-13,7,meetingB,occ-meeting-b,2.0,3.0,1.25,0.0,0
2026-07-13,8,floor1,occ-floor1-01,23.5,25.0,55.0,0.5,0
2026-07-13,8,floor2,occ-floor2-01,21.5,23.0,52.5,0.5,0
2026-07-13,8,meetingA,occ-meeting-a,21.0,24.0,51.25,0.5,0
2026-07-13,8,meetingB,occ-meeting-b,22.0,23.0,51.25,0.5,1
2026-07-13,9,floor1,occ-floor1-01,28.0,30.0,67.5,0.5,0
2026-07-13,9,floor2,occ-floor2-01,26.0,27.0,61.25,0.0,0
2026-07-13,9,meetingA,occ-meeting-a,27.0,29.0,67.5,1.0,0
2026-07-13,9,meetingB,occ-meeting-b,26.5,27.0,63.75,0.0,0
2026-07-13,10,floor1,occ-floor1-01,32.0,33.0,75.0,0.0,0
2026-07-13,10,floor2,occ-floor2-01,31.0,33.0,73.75,0.0,0
2026-07-13,10,meetingA,occ-meeting-a,31.0,31.0,76.25,1.0,0
2026-07-13,10,meetingB,occ-meeting-b,31.5,32.0,77.5,0.0,0
2026-07-13,11,floor1,occ-floor1-01,34.0,35.0,81.25,1.0,0
2026-07-13,11,floor2,occ-floor2-01,36.0,36.0,86.25,0.5,0
2026-07-13,11,meetingA,occ-meeting-a,34.0,36.0,82.5,1.0,0
2026-07-13,11,meetingB,occ-meeting-b,31.5,34.0,77.5,1.0,1
2026-07-13,12,floor1,occ-floor1-01,36.5,38.0,90.0,0.5,0
2026-07-13,12,floor2,occ-floor2-01,36.5,37.0,88.75,0.5,0
2026-07-13,12,meetingA,occ-meeting-a,36.0,37.0,88.75,1.0,0
2026-07-13,12,meetingB,occ-meeting-b,36.0,37.0,87.5,0.5,1
2026-07-13,13,floor1,occ-floor1-01,39.5,40.0,97.5,0.0,0
2026-07-13,13,floor2,occ-floor2-01,38.5,39.0,93.75,0.5,1
2026-07-13,13,meetingA,occ-meeting-a,40.5,41.0,96.25,1.0,0
2026-07-13,13,meetingB,occ-meeting-b,38.5,39.0,92.5,1.0,1
2026-07-13,14,floor1,occ-floor1-01,36.0,38.0,88.75,0.5,1
2026-07-13,14,floor2,occ-floor2-01,37.5,38.0,90.0,1.0,0
2026-07-13,14,meetingA,occ-meeting-a,35.5,38.0,85.0,0.0,0
2026-07-13,14,meetingB,occ-meeting-b,37.5,38.0,90.0,0.5,0
2026-07-13,15,floor1,occ-floor1-01,33.0,34.0,78.75,0.5,0
2026-07-13,15,floor2,occ-floor2-01,33.0,34.0,78.75,0.5,1
2026-07-13,15,meetingA,occ-meeting-a,33.0,35.0,81.25,1.0,0
2026-07-13,15,meetingB,occ-meeting-b,31.5,32.0,75.0,1.0,1
2026-07-13,16,floor1,occ-floor1-01,28.5,30.0,66.25,0.0,0
2026-07-13,16,floor2,occ-floor2-01,26.5,28.0,63.75,0.5,1
2026-07-13,16,meetingA,occ-meeting-a,27.5,29.0,68.75,0.5,0
2026-07-13,16,meetingB,occ-meeting-b,28.0,29.0,67.5,0.5,1
2026-07-13,17,floor1,occ-floor1-01,20.5,24.0,47.5,0.5,0
2026-07-13,17,floor2,occ-floor2-01,19.5,20.0,47.5,1.0,0
2026-07-13,17,meetingA,occ-meeting-a,18.5,23.0,42.5,0.0,0
2026-07-13,17,meetingB,occ-meeting-b,18.5,20.0,46.25,1.0,0
2026-07-13,18,floor1,occ-floor1-01,11.0,12.0,25.0,0.0,0
2026-07-13,18,floor2,occ-floor2-01,10.5,13.0,22.5,1.0,1
2026-07-13,18,meetingA,occ-meeting-a,13.0,15.0,28.75,0.5,0
2026-07-13,18,meetingB,occ-meeting-b,12.0,14.0,27.5,0.5,0
2026-07-13,19,floor1,occ-floor1-01,1.5,2.0,1.25,0.0,0
2026-07-13,19,floor2,occ-floor2-01,1.5,3.0,1.25,0.0,0
2026-07-13,19,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-13,19,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-13,20,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-13,20,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-13,20,meetingA,occ-meeting-a,0.0,0.0,0.0,0.0,0
2026-07-13,20,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-13,21,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-13,21,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-13,21,meetingA,occ-meeting-a,1.0,2.0,1.25,0.0,0
2026-07-13,21,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-13,22,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-13,22,floor2,occ-floor2-01,0.5,1.0,1.25,0.0,0
2026-07-13,22,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-13,22,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-13,23,floor1,occ-floor1-01,1.0,1.0,0.0,0.0,0
2026-07-13,23,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-13,23,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-13,23,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-14,0,floor1,occ-floor1-01,1.0,1.0,0.0,0.0,0
2026-07-14,0,floor2,occ-floor2-01,1.0,1.0,0.0,0.0,0
2026-07-14,0,meetingA,occ-meeting-a,1.5,2.0,1.25,0.0,0
2026-07-14,0,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-14,1,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-14,1,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-14,1,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-14,1,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-14,2,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-14,2,floor2,occ-floor2-01,1.0,1.0,0.0,0.0,0
2026-07-14,2,meetingA,occ-meeting-a,2.0,2.0,0.0,0.0,0
2026-07-14,2,meetingB,occ-meeting-b,1.5,3.0,1.25,0.0,0
2026-07-14,3,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-14,3,floor2,occ-floor2-01,1.5,2.0,1.25,0.0,0
2026-07-14,3,meetingA,occ-meeting-a,0.0,0.0,0.0,0.0,0
2026-07-14,3,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-14,4,floor1,occ-floor1-01,1.0,1.0,0.0,0.0,0
2026-07-14,4,floor2,occ-floor2-01,2.5,3.0,1.25,0.0,0
2026-07-14,4,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-14,4,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-14,5,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-14,5,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-14,5,meetingA,occ-meeting-a,0.0,0.0,0.0,0.0,0
2026-07-14,5,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-14,6,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-14,6,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-14,6,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-14,6,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-14,7,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-14,7,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-14,7,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-14,7,meetingB,occ-meeting-b,1.5,2.0,0.0,0.0,0
2026-07-14,8,floor1,occ-floor1-01,22.5,23.0,55.0,0.5,0
2026-07-14,8,floor2,occ-floor2-01,21.5,22.0,52.5,0.5,0
2026-07-14,8,meetingA,occ-meeting-a,23.0,24.0,52.5,0.0,0
2026-07-14,8,meetingB,occ-meeting-b,20.5,23.0,50.0,0.5,0
2026-07-14,9,floor1,occ-floor1-01,28.5,30.0,70.0,1.0,0
2026-07-14,9,floor2,occ-floor2-01,24.0,27.0,60.0,0.0,0
2026-07-14,9,meetingA,occ-meeting-a,27.0,28.0,66.25,1.0,1
2026-07-14,9,meetingB,occ-meeting-b,27.0,29.0,66.25,0.5,1
2026-07-14,10,floor1,occ-floor1-01,30.0,31.0,75.0,0.5,0
2026-07-14,10,floor2,occ-floor2-01,32.5,34.0,78.75,0.5,1
2026-07-14,10,meetingA,occ-meeting-a,32.0,32.0,77.5,0.5,0
2026-07-14,10,meetingB,occ-meeting-b,31.0,31.0,76.25,0.5,1
2026-07-14,11,floor1,occ-floor1-01,35.0,37.0,83.75,0.0,0
2026-07-14,11,floor2,occ-floor2-01,33.5,35.0,78.75,0.5,0
2026-07-14,11,meetingA,occ-meeting-a,34.5,35.0,85.0,1.0,1
2026-07-14,11,meetingB,occ-meeting-b,37.5,38.0,91.25,0.0,0
2026-07-14,12,floor1,occ-floor1-01,37.0,38.0,90.0,0.0,0
2026-07-14,12,floor2,occ-floor2-01,36.0,40.0,85.0,0.5,1
2026-07-14,12,meetingA,occ-meeting-a,36.5,39.0,88.75,0.5,0
2026-07-14,12,meetingB,occ-meeting-b,35.5,37.0,86.25,1.0,0
2026-07-14,13,floor1,occ-floor1-01,39.5,40.0,97.5,0.5,0
2026-07-14,13,floor2,occ-floor2-01,33.5,35.0,82.5,0.0,0
2026-07-14,13,meetingA,occ-meeting-a,39.0,40.0,93.75,0.0,0
2026-07-14,13,meetingB,occ-meeting-b,40.0,40.0,97.5,1.0,1
2026-07-14,14,floor1,occ-floor1-01,38.0,41.0,91.25,1.0,1
2026-07-14,14,floor2,occ-floor2-01,36.5,37.0,90.0,0.0,0
2026-07-14,14,meetingA,occ-meeting-a,33.0,33.0,82.5,1.0,0
2026-07-14,14,meetingB,occ-meeting-b,35.5,36.0,83.75,1.0,0
2026-07-14,15,floor1,occ-floor1-01,34.5,36.0,82.5,1.0,0
2026-07-14,15,floor2,occ-floor2-01,33.5,35.0,82.5,1.0,0
2026-07-14,15,meetingA,occ-meeting-a,34.5,37.0,85.0,1.0,0
2026-07-14,15,meetingB,occ-meeting-b,34.0,34.0,81.25,0.0,0
2026-07-14,16,floor1,occ-floor1-01,28.5,32.0,70.0,1.0,0
2026-07-14,16,floor2,occ-floor2-01,29.0,32.0,68.75,1.0,0
2026-07-14,16,meetingA,occ-meeting-a,25.5,27.0,58.75,0.5,0
2026-07-14,16,meetingB,occ-meeting-b,26.5,29.0,65.0,1.0,1
2026-07-14,17,floor1,occ-floor1-01,19.0,19.0,45.0,0.5,0
2026-07-14,17,floor2,occ-floor2-01,19.5,23.0,46.25,0.5,0
2026-07-14,17,meetingA,occ-meeting-a,20.5,22.0,48.75,0.0,0
2026-07-14,17,meetingB,occ-meeting-b,22.5,23.0,52.5,0.5,0
2026-07-14,18,floor1,occ-floor1-01,11.5,12.0,27.5,1.0,1
2026-07-14,18,floor2,occ-floor2-01,12.5,13.0,28.75,0.5,1
2026-07-14,18,meetingA,occ-meeting-a,11.0,12.0,23.75,0.5,1
2026-07-14,18,meetingB,occ-meeting-b,14.5,15.0,32.5,1.0,1
2026-07-14,19,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-14,19,floor2,occ-floor2-01,2.5,3.0,1.25,0.0,0
2026-07-14,19,meetingA,occ-meeting-a,2.0,2.0,0.0,0.0,0
2026-07-14,19,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-14,20,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-14,20,floor2,occ-floor2-01,0.5,1.0,1.25,0.0,0
2026-07-14,20,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-14,20,meetingB,occ-meeting-b,2.0,2.0,0.0,0.0,0
2026-07-14,21,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-14,21,floor2,occ-floor2-01,0.0,0.0,0.0,0.0,0
2026-07-14,21,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-14,21,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-14,22,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-14,22,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-14,22,meetingA,occ-meeting-a,1.5,3.0,1.25,0.0,0
2026-07-14,22,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-14,23,floor1,occ-floor1-01,0.0,0.0,0.0,0.0,0
2026-07-14,23,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-14,23,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-14,23,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-15,0,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-15,0,floor2,occ-floor2-01,0.0,0.0,0.0,0.0,0
2026-07-15,0,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-15,0,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-15,1,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-15,1,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-15,1,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-15,1,meetingB,occ-meeting-b,2.0,2.0,0.0,0.0,0
2026-07-15,2,floor1,occ-floor1-01,2.0,2.0,0.0,0.0,0
2026-07-15,2,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-15,2,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-15,2,meetingB,occ-meeting-b,1.0,1.0,0.0,0.0,0
2026-07-15,3,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-15,3,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-15,3,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-15,3,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-15,4,floor1,occ-floor1-01,0.5,1.0,1.25,0.0,0
2026-07-15,4,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-15,4,meetingA,occ-meeting-a,1.0,1.0,0.0,0.0,0
2026-07-15,4,meetingB,occ-meeting-b,1.0,1.0,0.0,0.0,0
2026-07-15,5,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-15,5,floor2,occ-floor2-01,2.0,2.0,0.0,0.0,0
2026-07-15,5,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-15,5,meetingB,occ-meeting-b,1.0,1.0,0.0,0.0,0
2026-07-15,6,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-15,6,floor2,occ-floor2-01,1.0,2.0,0.0,0.0,0
2026-07-15,6,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-15,6,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-15,7,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-15,7,floor2,occ-floor2-01,1.5,2.0,1.25,0.0,0
2026-07-15,7,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-15,7,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-15,8,floor1,occ-floor1-01,21.5,25.0,50.0,0.0,0
2026-07-15,8,floor2,occ-floor2-01,20.0,21.0,48.75,0.5,0
2026-07-15,8,meetingA,occ-meeting-a,21.5,24.0,53.75,1.0,1
2026-07-15,8,meetingB,occ-meeting-b,23.0,24.0,53.75,1.0,0
2026-07-15,9,floor1,occ-floor1-01,27.0,31.0,66.25,0.0,0
2026-07-15,9,floor2,occ-floor2-01,26.0,28.0,62.5,0.5,0
2026-07-15,9,meetingA,occ-meeting-a,25.5,26.0,62.5,0.0,0
2026-07-15,9,meetingB,occ-meeting-b,28.0,29.0,67.5,0.0,0
2026-07-15,10,floor1,occ-floor1-01,31.5,34.0,76.25,0.5,0
2026-07-15,10,floor2,occ-floor2-01,31.5,32.0,73.75,0.5,0
2026-07-15,10,meetingA,occ-meeting-a,32.5,34.0,78.75,0.5,1
2026-07-15,10,meetingB,occ-meeting-b,34.0,35.0,82.5,1.0,1
2026-07-15,11,floor1,occ-floor1-01,37.0,40.0,87.5,0.0,0
2026-07-15,11,floor2,occ-floor2-01,35.0,35.0,87.5,1.0,1
2026-07-15,11,meetingA,occ-meeting-a,35.5,37.0,83.75,0.0,0
2026-07-15,11,meetingB,occ-meeting-b,32.5,33.0,80.0,0.5,0
2026-07-15,12,floor1,occ-floor1-01,32.5,33.0,81.25,1.0,0
2026-07-15,12,floor2,occ-floor2-01,39.5,40.0,97.5,0.0,0
2026-07-15,12,meetingA,occ-meeting-a,36.0,36.0,87.5,0.5,0
2026-07-15,12,meetingB,occ-meeting-b,34.0,36.0,85.0,1.0,2
2026-07-15,13,floor1,occ-floor1-01,38.0,38.0,95.0,0.0,0
2026-07-15,13,floor2,occ-floor2-01,36.5,38.0,90.0,0.5,1
2026-07-15,13,meetingA,occ-meeting-a,38.5,40.0,92.5,0.5,0
2026-07-15,13,meetingB,occ-meeting-b,39.0,40.0,97.5,1.0,1
2026-07-15,14,floor1,occ-floor1-01,33.5,35.0,83.75,0.0,0
2026-07-15,14,floor2,occ-floor2-01,35.5,38.0,87.5,1.0,0
2026-07-15,14,meetingA,occ-meeting-a,35.5,36.0,87.5,1.0,0
2026-07-15,14,meetingB,occ-meeting-b,38.5,40.0,93.75,1.0,0
2026-07-15,15,floor1,occ-floor1-01,30.5,32.0,73.75,0.0,0
2026-07-15,15,floor2,occ-floor2-01,34.5,35.0,82.5,0.5,0
2026-07-15,15,meetingA,occ-meeting-a,33.0,35.0,78.75,0.5,1
2026-07-15,15,meetingB,occ-meeting-b,35.5,38.0,85.0,0.5,0
2026-07-15,16,floor1,occ-floor1-01,25.5,28.0,61.25,0.5,0
2026-07-15,16,floor2,occ-floor2-01,28.0,29.0,68.75,0.5,0
2026-07-15,16,meetingA,occ-meeting-a,28.5,31.0,67.5,0.5,0
2026-07-15,16,meetingB,occ-meeting-b,29.5,31.0,71.25,0.0,0
2026-07-15,17,floor1,occ-floor1-01,18.5,20.0,46.25,1.0,1
2026-07-15,17,floor2,occ-floor2-01,19.5,23.0,46.25,0.5,0
2026-07-15,17,meetingA,occ-meeting-a,20.5,22.0,48.75,0.0,0
2026-07-15,17,meetingB,occ-meeting-b,20.0,22.0,46.25,1.0,1
2026-07-15,18,floor1,occ-floor1-01,13.0,14.0,28.75,0.5,0
2026-07-15,18,floor2,occ-floor2-01,10.5,13.0,23.75,0.5,1
2026-07-15,18,meetingA,occ-meeting-a,14.0,19.0,31.25,0.5,1
2026-07-15,18,meetingB,occ-meeting-b,10.5,13.0,22.5,0.0,0
2026-07-15,19,floor1,occ-floor1-01,1.5,2.0,1.25,0.0,0
2026-07-15,19,floor2,occ-floor2-01,0.5,1.0,1.25,0.0,0
2026-07-15,19,meetingA,occ-meeting-a,0.5,1.0,1.25,0.0,0
2026-07-15,19,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-15,20,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-15,20,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-15,20,meetingA,occ-meeting-a,1.5,2.0,1.25,0.0,0
2026-07-15,20,meetingB,occ-meeting-b,0.0,0.0,0.0,0.0,0
2026-07-15,21,floor1,occ-floor1-01,1.0,2.0,0.0,0.0,0
2026-07-15,21,floor2,occ-floor2-01,0.0,0.0,0.0,0.0,0
2026-07-15,21,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-15,21,meetingB,occ-meeting-b,1.0,2.0,0.0,0.0,0
2026-07-15,22,floor1,occ-floor1-01,0.0,0.0,0.0,0.0,0
2026-07-15,22,floor2,occ-floor2-01,1.5,2.0,0.0,0.0,0
2026-07-15,22,meetingA,occ-meeting-a,1.0,1.0,0.0,0.0,0
2026-07-15,22,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-15,23,floor1,occ-floor1-01,1.5,2.0,1.25,0.0,0
2026-07-15,23,floor2,occ-floor2-01,0.0,0.0,0.0,0.0,0
2026-07-15,23,meetingA,occ-meeting-a,1.0,2.0,0.0,0.0,0
2026-07-15,23,meetingB,occ-meeting-b,0.5,1.0,0.0,0.0,0
2026-07-16,0,floor1,occ-floor1-01,0.5,1.0,0.0,0.0,0
2026-07-16,0,floor2,occ-floor2-01,1.0,1.0,0.0,0.0,0
2026-07-16,0,meetingA,occ-meeting-a,0.5,1.0,0.0,0.0,0
2026-07-16,0,meetingB,occ-meeting-b,1.5,2.0,1.25,0.0,0
2026-07-16,1,floor1,occ-floor1-01,1.5,2.0,0.0,0.0,0
2026-07-16,1,floor2,occ-floor2-01,2.0,2.0,0.0,0.0,0
2026-07-16,1,meetingA,occ-meeting-a,1.5,2.0,0.0,0.0,0
2026-07-16,1,meetingB,occ-meeting-b,2.0,2.0,0.0,0.0,0
2026-07-16,2,floor1,occ-floor1-01,1.0,1.0,0.0,0.0,0
2026-07-16,2,floor2,occ-floor2-01,0.5,1.0,0.0,0.0,0
2026-07-16,2,meetingA,occ-meeting-a,1.0,1.0,0.0,0.0,0
